XCoord,YCoord,FID,COUNTY,TOWN,DEC_WELL_N,FOIL_LOC,LATITUDE,LONGITUDE,WELL_DEPTH,ROCK_DEPTH,GW_DEPTH,CASED_DEPT,SCR,YT_AVGDISC,REGNUMBER,DDLAT,DDLONG
598532.57513358,4769088.14176615,14056,SARATOGA,Saratoga Springs,SA1703,SOUTH BROADWAY,43 04 05.2,73 47 23.3,72,-999,73,67,Y,20,NYRD10031,43.068111,-73.789806
604461.05187876,4771792.73502360,14057,SARATOGA,Saratoga Springs,SA1710,SOUTH POINT RD,43 05 30.0,73 42 59.4,103,71, ,71,N,15,NYRD10119,43.091667,-73.716500
604559.19203397,4768779.71084770,14058,SARATOGA,Saratoga Springs,SA1745,AMERICA WAY,43 03 52.3,73 42 57.1,149,-999,80,149,N,18,NYRD10002,43.064528,-73.715861
599748.25069840,4768251.12662219,14059,SARATOGA,Saratoga Springs,SA1779,NELSON AVE,43 03 37.5,73 46 30.1,80,30,10,33.5,N,30,NYRD10002,43.060417,-73.775028
604639.25243536,4768722.31249311,14060,SARATOGA,Saratoga Springs,SA1795,AMERICA WAY,43 03 50.4,73 42 53.6,152,152, ,152,N, ,NYRD10002,43.064000,-73.714889
604639.25243536,4768722.31249311,14061,SARATOGA,Saratoga Springs,SA1807,AMERICA WAY,43 03 50.4,73 42 53.6,154,149,70,154,N,6,NYRD10002,43.064000,-73.714889
602829.28657223,4769330.43293149,14062,SARATOGA,Saratoga Springs,SA1823,PIPING ROCK CIRCLE,43 04 11.0,73 44 13.2,124,119, ,119.5,N,0.5,NYRD10002,43.069722,-73.737000
599501.75622684,4771348.37738635,14063,SARATOGA,Saratoga Springs,SA1877,HIGH ROCK AVE,43 05 18.0,73 46 39.0,100,4,100,40,N,6,NYRD10002,43.088333,-73.777500
598186.43494283,4771607.01640397,14064,SARATOGA,Saratoga Springs,SA1898,CLEMENT AVE,43 05 27.0,73 47 37.0,560,2, ,20,N,10,NYRD10002,43.090833,-73.793611
598438.79242795,4772610.32596169,14065,SARATOGA,Saratoga Springs,SA1947,CLINTON ST,43 05 59.4,73 47 25.2,80,-999, ,80,N,50,NYRD10119,43.099833,-73.790333
595184.70048986,4770546.32245668,14066,SARATOGA,Saratoga Springs,SA1948,BROOK RD,43 04 54.0,73 49 50.4,225,-999, ,225,N,20,NYRD10119,43.081667,-73.830667
596025.70322265,4770086.03742808,14067,SARATOGA,Saratoga Springs,SA2022,WASHINGTON ST,43 04 38.7,73 49 13.5,285,-999,287,285,N,30,NYRD10030,43.077417,-73.820417
602724.34529087,4766379.15963046,14068,SARATOGA,Saratoga Springs,SA2043,ARROWHEAD RD,43 02 35.4,73 44 19.8,150,147, ,147,N,10,NYRD10119,43.043167,-73.738833
605607.65005893,4771347.55430935,14069,SARATOGA,Saratoga Springs,SA2158,BROOKVIEW TERR,43 05 15.0,73 42 09.0,99,77,20,77,N,5,NYRD10014,43.087500,-73.702500
600731.12991033,4771097.97617527,14070,SARATOGA,Saratoga Springs,SA2192,SPRINGWOOD RD,43 05 09.3,73 45 44.8,26,-999,21,23,Y,7,NYRD10022,43.085917,-73.762444
597090.62865627,4770270.79280861,14071,SARATOGA,Saratoga Springs,SA2195,WASHINGTON ST,43 04 44.2,73 48 26.3,225,57,25,59,N,20,NYRD10002,43.078944,-73.807306
599183.52951934,4766163.34540658,14072,SARATOGA,Saratoga Springs,SA2271,STABLE LN,43 02 30.1,73 46 56.4,120,75,35,77,N,9,NYRD10002,43.041694,-73.782333
604232.42500928,4769882.40573365,14073,SARATOGA,Saratoga Springs,SA2465,WINDING BROOK DR,43 04 28.2,73 43 10.8,1040,84, ,84,N,3,NYRD10119,43.074500,-73.719667
594594.93603582,4770019.78619083,14074,SARATOGA,Saratoga Springs,SA2474,WASHINGTON ST,43 04 37.2,73 50 16.8,420,18, ,19,N,25,NYRD10119,43.077000,-73.838000
600132.60535659,4769503.25945760,14075,SARATOGA,Saratoga Springs,SA2652,N/A,43 04 17.9,73 46 12.3,40,-999,12,22,Y,20,NYRD10002,43.071639,-73.770083
597792.32612005,4769441.57956653,14076,SARATOGA,Saratoga Springs,SA2680,N/A,43 04 17.0,73 47 55.8,60,-999,10,55,Y,14,NYRD10031,43.071389,-73.798833
598218.30505810,4771749.40381113,14077,SARATOGA,Saratoga Springs,SA2744,CLEMENT AVE,43 05 31.6,73 47 35.5,600,2, ,19,N,2,NYRD10002,43.092111,-73.793194
604825.30989139,4771927.91144623,14078,SARATOGA,Saratoga Springs,SA2836,SUMMERFIELD LN,43 05 34.2,73 42 43.2,31,-999,23,22,Y,15,NYRD10031,43.092833,-73.712000
604811.46113979,4771946.21177122,14079,SARATOGA,Saratoga Springs,SA2837,SUMMERFIELD LN,43 05 34.8,73 42 43.8,29,-999,21,20,Y,10,NYRD10031,43.093000,-73.712167
594271.88214733,4766877.52822438,14080,SARATOGA,Saratoga Springs,SA2866,GEYSER RD,43 02 55.5,73 50 33.0,200,169,50,170,N,5,NYRD10002,43.048750,-73.842500
604218.57811546,4772566.57343556,14081,SARATOGA,Saratoga Springs,SA2879,MAGNOLIA DR,43 05 55.2,73 43 09.6,220,120, ,120,N,2,NYRD10119,43.098667,-73.719333
597284.45219841,4768730.85887508,14082,SARATOGA,Saratoga Springs,SA3130,NEWARK ST,43 03 54.2,73 48 18.7,51,-999,6.0999999046,46,Y,10,NYRD10002,43.065056,-73.805194
597307.87057063,4769786.39399443,14083,SARATOGA,Saratoga Springs,SA3248,WEST CIRCULAR ST,43 04 28.4,73 48 17.0,23,-999,12,20,N,7,NYRD10002,43.074556,-73.804722
605964.66725422,4771075.39077435,14084,SARATOGA,Saratoga Springs,SA3271,STAFFORDS BRIDGE RD,43 05 06.0,73 41 53.4,560,18, ,20,N, ,NYRD10119,43.085000,-73.698167
598530.22448391,4769094.27865867,14085,SARATOGA,Saratoga Springs,SA3274,SOUTH BROADWAY,43 04 05.4,73 47 23.4,500,158,87,158,N,40,NYRD10031,43.068167,-73.789833
602510.19100944,4766172.30579290,14086,SARATOGA,Saratoga Springs,SA3317,ARROWHEAD LN,43 02 28.8,73 44 29.4,600,132,107,133,N,0.5,NYRD10031,43.041333,-73.741500
597456.68754421,4770294.52025126,14087,SARATOGA,Saratoga Springs,SA3437,WASHINGTON ST,43 04 44.8,73 48 10.1,68,-999,8,68,N,50,NYRD10002,43.079111,-73.802806
596079.49717306,4770120.73323937,14088,SARATOGA,Saratoga Springs,SA3460,WASHINGTON ST,43 04 39.8,73 49 11.1,338,307, ,307,N,15,NYRD10119,43.077722,-73.819750
607052.76349377,4767016.39048291,14089,SARATOGA,Saratoga Springs,SA3475,CALDWELL RD,43 02 53.9,73 41 08.1,100,95,10,95,N,10,NYRD10002,43.048306,-73.685583
605613.12069556,4772893.48368157,14090,SARATOGA,Saratoga Springs,SA4172,RUGGLES RD,43 06 05.1,73 42 07.7,109,103,23,103,N, ,NYRD10014,43.101417,-73.702139
595009.62997339,4769800.31258692,14091,SARATOGA,Saratoga Springs,SA4464,SLADE RD,43 04 29.9,73 49 58.6,106,-999,29,104,Y,15,NYRD10002,43.074972,-73.832944
605835.46982118,4772406.33099808,14092,SARATOGA,Saratoga Springs,SA4488,RUGGLES RD,43 05 49.2,73 41 58.2,80,80, ,75,N,0,NYRD10031,43.097000,-73.699500
598007.47334112,4769108.35560919,14093,SARATOGA,Saratoga Springs,SA4621,BALLSTON AVE,43 04 06.1,73 47 46.5,200,140, ,141.5,Y,50,NYRD10002,43.068361,-73.796250
595918.91183136,4769476.71888181,14094,SARATOGA,Saratoga Springs,SA4682,BLUEBIRD CT,43 04 19.0,73 49 18.6,108,105,5,108,N,50,NYRD10002,43.071944,-73.821833
596339.23976268,4766295.45364333,14095,SARATOGA,Saratoga Springs,SA5000,LEONARDS RD,43 02 35.7,73 49 02.0,300,46,28,46,N,2,NYRD10002,43.043250,-73.817222
602769.82862056,4766364.41599378,14096,SARATOGA,Saratoga Springs,SA5051,TOMAHAWK TRAIL,43 02 34.9,73 44 17.8,200,156,70,163,N,6,NYRD10002,43.043028,-73.738278
595625.17646121,4771391.69849585,14097,SARATOGA,Saratoga Springs,SA5411,LOCUST GROVE RD,43 05 21.2,73 49 30.4,120,15,30,24,N,15,NYRD10031,43.089222,-73.825111
594181.69566420,4768659.60849821,14098,SARATOGA,Saratoga Springs,SA5663,ADAMS RD,43 03 53.3,73 50 35.9,460,18,17,25.5,N,4,NYRD10031,43.064806,-73.843306
599106.07093571,4771811.60470037,14099,SARATOGA,Saratoga Springs,SA5728,NORTH BROADWAY,43 05 33.2,73 46 56.2,180,5, ,8.5,N, ,NYRD10119,43.092556,-73.782278
593838.21158275,4771101.55698071,14100,SARATOGA,Saratoga Springs,SA6000,PETRIFIED GARDENS RD,43 05 12.6,73 50 49.6,270,5,32,19,N,1,NYRD10002,43.086833,-73.847111
597456.92332506,4770436.45166596,14101,SARATOGA,Saratoga Springs,SA6094,WASHINGTON ST,43 04 49.4,73 48 10.0,54,54,16,49,Y,25,NYRD10031,43.080389,-73.802778
601837.63689487,4767566.12808284,14102,SARATOGA,Saratoga Springs,SA6643,POE RD,43 03 14.3,73 44 58.2,222,41,5,43.5,N,0.5,NYRD10002,43.053972,-73.749500
595520.90398687,4769631.57940353,14103,SARATOGA,Saratoga Springs,SA6765,JENEE WAY,43 04 24.2,73 49 36.1,110,-999,23,105,Y,25,NYRD10031,43.073389,-73.826694
594834.77405049,4769850.33307697,14104,SARATOGA,Saratoga Springs,SA6853,SLADE RD,43 04 31.6,73 50 06.3,200,147,30,147,N,8,NYRD10030,43.075444,-73.835083
603881.99872112,4767788.19866131,14105,SARATOGA,Saratoga Springs,SA7575,RT 9P,43 03 20.5,73 43 27.7,140,90, ,90,N,5,NYRD10119,43.055694,-73.724361
610209.68627110,4774576.87158486,14106,SARATOGA,Schuylerville,SA2333,VIRGINIA PL,43 06 57.3,73 38 43.2,34,-999, ,27,Y, ,NYRD10119,43.115917,-73.645333
615895.81454027,4773461.55619865,14107,SARATOGA,Schuylerville,SA5759,TOW PATH RD,43 06 18.1,73 34 32.5,160,20,20,21,N,3,NYRD10031,43.105028,-73.575694
615743.92215201,4774551.31027199,14108,SARATOGA,Schuylerville,SA6602,CO RD 32, LOCKE 5,43 06 53.5,73 34 38.4,300,20,12,50,N,6,NYRD10002,43.114861,-73.577333
612632.79615420,4794068.65332895,14109,SARATOGA,South Glens Falls,SA2419,SISSON RD,43 17 27.7,73 36 41.7,320,57,20,57,N,1,NYRD10119,43.291028,-73.611583
607999.05756099,4763408.87785408,14110,SARATOGA,Stillwater,SA1735,GRONCZNIAK RD,43 00 56.5,73 40 28.8,600,10,8,23,N,2.5,NYRD10002,43.015694,-73.674667
603077.45192069,4761867.39008600,14111,SARATOGA,Stillwater,SA1822,RT 9P,43 00 09.0,73 44 07.2,116,-999, ,106,Y,8,NYRD10119,43.002500,-73.735333
607159.48795235,4759764.05925455,14112,SARATOGA,Stillwater,SA1891,CO RT 75,42 58 58.8,73 41 08.4,60,23,30,20.299999237,N,5,NYRD10077,42.983000,-73.685667
608178.31698199,4761091.40839791,14113,SARATOGA,Stillwater,SA1897,GRONCZNIAK RD,42 59 41.3,73 40 22.5,322,35,45,38,N,6,NYRD10005,42.994806,-73.672917
603635.38650359,4762708.88197978,14114,SARATOGA,Stillwater,SA1971,LEEWARD LN,43 00 36.0,73 43 42.0,47,-999, ,41,Y,2,NYRD10119,43.010000,-73.728333
604808.63363306,4760616.29803282,14115,SARATOGA,Stillwater,SA2106,BRIGHTMAN RD,42 59 27.6,73 42 51.6,92,10,23,20,N,5,NYRD10077,42.991000,-73.714333
603083.57097033,4761611.39167876,14116,SARATOGA,Stillwater,SA2305,RT 9P,43 00 00.7,73 44 07.1,250,34,20,35,N,6,NYRD10002,43.000194,-73.735306
605165.96854071,4758585.38018433,14117,SARATOGA,Stillwater,SA2418,LAKE RD,42 58 21.6,73 42 37.2,77,20,18,20,N,10,NYRD10077,42.972667,-73.710333
612042.66550899,4760101.37156541,14118,SARATOGA,Stillwater,SA2428,RT 4,42 59 07.2,73 37 32.6,422,74,40,74,N,7,NYRD10005,42.985333,-73.625722
606591.03002611,4757715.69860470,14119,SARATOGA,Stillwater,SA2532,CO HWY 75,42 57 52.7,73 41 34.9,300,10, ,19,N,45,NYRD10002,42.964639,-73.693028
602879.84325669,4760550.02761701,14120,SARATOGA,Stillwater,SA2537,RT 9P,42 59 26.4,73 44 16.8,58,-999,23,58,N,12,NYRD10077,42.990667,-73.738000
612029.07727398,4760101.14931860,14121,SARATOGA,Stillwater,SA2549,RT 4,42 59 07.2,73 37 33.2,502,136,45,138,N,7,NYRD10005,42.985333,-73.625889
606751.07317210,4756314.30549614,14122,SARATOGA,Stillwater,SA2598,N/A,42 57 07.2,73 41 28.8,130,40,26,40.5,N, ,NYRD10014,42.952000,-73.691333
606328.85568816,4757233.38153493,14123,SARATOGA,Stillwater,SA2704,N/A,42 57 37.2,73 41 46.8,131,33,28,33,N,14,NYRD10077,42.960333,-73.696333
602172.59580503,4755115.31556873,14124,SARATOGA,Stillwater,SA2735,FITCH RD,42 56 30.6,73 44 51.6,76,-999,19,76,N,14,NYRD10077,42.941833,-73.747667
604438.46384605,4762610.01308530,14125,SARATOGA,Stillwater,SA2787,PUTNAM RD,43 00 32.4,73 43 06.6,230,58,26,58.5,N,5,NYRD10014,43.009000,-73.718500
609147.21435145,4757851.57301654,14126,SARATOGA,Stillwater,SA2857,DURHAM RD,42 57 55.8,73 39 42.0,205,55,16,59,N, ,NYRD10014,42.965500,-73.661667
608396.10966467,4758061.80953777,14127,SARATOGA,Stillwater,SA2985,LAKE RD,42 58 03.0,73 40 15.0,68,20,11,20,N,12.5,NYRD10077,42.967500,-73.670833
608757.54404378,4755845.98321898,14128,SARATOGA,Stillwater,SA3093,CO RD 76,42 56 51.0,73 40 00.6,102,8,70,22,N,14,NYRD10077,42.947500,-73.666833
608169.89237538,4762627.85660337,14129,SARATOGA,Stillwater,SA3568,GRONCZNIAK RD,43 00 31.1,73 40 21.8,460,15, ,20,N,10,NYRD10119,43.008639,-73.672722
607779.51524009,4758366.80515860,14130,SARATOGA,Stillwater,SA3723,BLIZZARD RD,42 58 13.2,73 40 42.0,500,5,29,29,N,4,NYRD10031,42.970333,-73.678333
611408.27818791,4757320.21076047,14131,SARATOGA,Stillwater,SA3998,RT 4,42 57 37.4,73 38 02.6,100,12,10,19,N,8,NYRD10002,42.960389,-73.634056
607074.44014387,4754764.27694582,14132,SARATOGA,Stillwater,SA4006,VAN NESS RD,42 56 16.8,73 41 15.6,338,30, ,33,N,5,NYRD10119,42.938000,-73.687667
604002.59768866,4761788.81890687,14133,SARATOGA,Stillwater,SA4198,RT 423,43 00 06.0,73 43 26.4,184,48,30,48,N,5,NYRD10077,43.001667,-73.724000
606586.32679883,4754664.11377080,14134,SARATOGA,Stillwater,SA4296,VANNESS RD,42 56 13.8,73 41 37.2,140,35, ,39,N,20,NYRD10119,42.937167,-73.693667
606395.86596189,4756419.86176744,14135,SARATOGA,Stillwater,SA4392,CO RD 75,42 57 10.8,73 41 44.4,59,8,6,20,N,6,NYRD10077,42.953000,-73.695667
614298.48938665,4762841.62583785,14136,SARATOGA,Stillwater,SA4508,RIVER RD,43 00 34.8,73 35 51.0,101,57,9,57,N,4,NYRD10077,43.009667,-73.597500
602989.59417328,4753239.27391396,14137,SARATOGA,Stillwater,SA4601,SAWMILL HILL RD,42 55 29.4,73 44 16.8,400,140,90,140,N,4.5,NYRD10077,42.924833,-73.738000
603898.47103662,4763277.50740016,14138,SARATOGA,Stillwater,SA4628,PUTNAM RD,43 00 54.3,73 43 30.0,500,22,40,38.5,N,6,NYRD10031,43.015083,-73.725000
603405.82444665,4760817.12477127,14139,SARATOGA,Stillwater,SA4723,LUTHER RD,42 59 34.8,73 43 53.4,270,70,50,73,N,12,NYRD10031,42.993000,-73.731500
603166.96399641,4762238.99014307,14140,SARATOGA,Stillwater,SA4834,WINDERMERE RD,43 00 21.0,73 44 03.0,500,110, ,110,N, ,NYRD10031,43.005833,-73.734167
604223.19847473,4759792.80853103,14141,SARATOGA,Stillwater,SA4952,YUNCH RD,42 59 01.2,73 43 18.0,250,19,17,22,N, ,NYRD10014,42.983667,-73.721667
606054.81370445,4756636.73102194,14142,SARATOGA,Stillwater,SA5222,CO RD 75,42 57 18.0,73 41 59.3,87,28,14,28,N,7,NYRD10077,42.955000,-73.699806
604167.99064229,4763420.45024406,14143,SARATOGA,Stillwater,SA5358,BROWN RD,43 00 58.8,73 43 18.0,50,12,9,20,N,6.1999998093,NYRD10077,43.016333,-73.721667
612461.47256608,4762875.99054672,14144,SARATOGA,Stillwater,SA5486,PHILLIPS RD,43 00 36.9,73 37 12.1,460,126,80,127,N,2,NYRD10002,43.010250,-73.620028
604338.72931095,4760238.87023480,14145,SARATOGA,Stillwater,SA5507,GRACE MOORE RD,42 59 15.6,73 43 12.6,282,16,26,20,N, ,NYRD10014,42.987667,-73.720167
604065.09836186,4758568.57493346,14146,SARATOGA,Stillwater,SA5723,N/A,42 58 21.6,73 43 25.8,98,98,41,97,N,14,NYRD10077,42.972667,-73.723833
614337.43429178,4762950.27258096,14147,SARATOGA,Stillwater,SA5763,RIVER RD,43 00 38.3,73 35 49.2,120,68,14,68,N,8,NYRD10002,43.010639,-73.597000
604447.44007819,4755778.99651106,14148,SARATOGA,Stillwater,SA5812,ELMORE ROBINSON RD,42 56 51.0,73 43 10.8,151,125,71,125,N, ,NYRD10014,42.947500,-73.719667
605253.32749564,4755550.65203883,14149,SARATOGA,Stillwater,SA6048,ELMORE ROBINSON RD,42 56 43.2,73 42 35.4,52,19,10,20,N,18,NYRD10077,42.945333,-73.709833
604971.18473874,4757101.38454750,14150,SARATOGA,Stillwater,SA6312,MEEHAN RD,42 57 33.6,73 42 46.8,92,48,18,48,N,14,NYRD10077,42.959333,-73.713000
601674.78133570,4753219.67374153,14151,SARATOGA,Stillwater,SA6337,RT 67,42 55 29.4,73 45 14.8,360,26,26,26,N,7,NYRD10002,42.924833,-73.754111
610831.72493752,4763117.84716897,14152,SARATOGA,Stillwater,SA6932,LOHNES RD,43 00 45.6,73 38 23.9,300,22, ,22,N,10,NYRD10119,43.012667,-73.639972
608686.36368685,4760476.18080334,14153,SARATOGA,Stillwater,SA7182,MUNGER HILL RD,42 59 21.1,73 40 00.5,503,14,10,20,N,3,NYRD10030,42.989194,-73.666806
603537.83282639,4762571.64617360,14154,SARATOGA,Stillwater,SA7841,RT 9P,43 00 31.6,73 43 46.4,142,25,8,25,N,12,NYRD10002,43.008778,-73.729556
608055.88444451,4741635.71806390,14155,SARATOGA,Waterford,SA2886,SCHOOLHOUSE LN,42 49 10.8,73 40 41.4,620,86, ,86,N,1,NYRD10119,42.819667,-73.678167
604074.24353465,4773579.49995950,14156,SARATOGA,Wilton,SA1700,LOUDEN RD,43 06 28.1,73 43 15.3,49,-999,23,44,Y,6.5,NYRD10031,43.107806,-73.720917
601823.82401602,4776674.20850348,14157,SARATOGA,Wilton,SA1701,FIELDSTONE DR,43 08 09.5,73 44 52.8,50,-999,20,40,Y,12,NYRD10031,43.135972,-73.748000
600889.17519098,4773867.96002486,14158,SARATOGA,Wilton,SA1704,HUNTINGTON CT,43 06 39.0,73 45 36.0,31,-999,13,25,Y,7,NYRD10011,43.110833,-73.760000
601071.51043461,4773920.02707829,14159,SARATOGA,Wilton,SA1705,BRADFORD DR,43 06 40.6,73 45 27.9,26,-999,6,25,Y,7,NYRD10011,43.111278,-73.757750
600840.79224911,4779883.91665427,14160,SARATOGA,Wilton,SA1738,PARKHURST RD,43 09 54.0,73 45 34.2,398,100, ,100,N,10,NYRD10119,43.165000,-73.759500
605095.03830230,4775261.33408342,14161,SARATOGA,Wilton,SA1746,JUDY'S WAY,43 07 22.1,73 42 29.0,26,-999,7,24.5,Y,8,NYRD10011,43.122806,-73.708056
606786.92128873,4775469.67389340,14162,SARATOGA,Wilton,SA1759,RUGGLES RD,43 07 28.0,73 41 14.0,30,-999,8,20,Y,9,NYRD10011,43.124444,-73.687222
603374.40994033,4783485.71237781,14163,SARATOGA,Wilton,SA1801,WHITE BIRCH LN,43 11 49.5,73 43 39.6,106,-999,22,101,Y,6,NYRD10031,43.197083,-73.727667
601770.16007140,4774365.46826750,14164,SARATOGA,Wilton,SA1812,GREGS CT,43 06 54.7,73 44 56.7,35,-999,8,31,Y,25,NYRD10031,43.115194,-73.749083
601581.24561602,4774300.94207062,14165,SARATOGA,Wilton,SA1813,GREGS CT,43 06 52.7,73 45 05.1,39,-999,10,35,Y,20,NYRD10031,43.114639,-73.751417
606785.14377064,4778610.74731370,14166,SARATOGA,Wilton,SA1814,SCOUT RD,43 09 09.8,73 41 11.9,75,-999,25,70,Y,30,NYRD10031,43.152722,-73.686639
601053.66300347,4773598.87475682,14167,SARATOGA,Wilton,SA1827,HUNTINGTON CT,43 06 30.2,73 45 28.9,59,-999,25,54,Y,7,NYRD10031,43.108389,-73.758028
600986.29104844,4773721.29527887,14168,SARATOGA,Wilton,SA1833,HUNTINGTON DR,43 06 34.2,73 45 31.8,29,-999,9,24,Y,7,NYRD10031,43.109500,-73.758833
600985.65160714,4773764.48223784,14169,SARATOGA,Wilton,SA1834,HUNTINGTON DR,43 06 35.6,73 45 31.8,120,95,38,100,N,8,NYRD10031,43.109889,-73.758833
601798.05054185,4776584.34434424,14170,SARATOGA,Wilton,SA1840,FIELDSTONE DR,43 08 06.6,73 44 54.0,50,-999,18,45,Y,12,NYRD10031,43.135167,-73.748333
600580.13161691,4776887.14775904,14171,SARATOGA,Wilton,SA1852,WORTH RD,43 08 17.0,73 45 47.7,26,-999,14,23.5,N,9,NYRD10011,43.138056,-73.763250
600525.19182298,4773563.29655169,14172,SARATOGA,Wilton,SA1859,WOODLAND DR,43 06 29.3,73 45 52.3,62,-999,12,57,Y,15,NYRD10002,43.108139,-73.764528
602034.51291427,4777090.81574815,14173,SARATOGA,Wilton,SA1873,ANYHOW LN,43 08 22.9,73 44 43.2,26,-999,10,24.5,Y,9,NYRD10011,43.139694,-73.745333
602332.65731700,4777098.37272585,14174,SARATOGA,Wilton,SA1878,HEATHER DR,43 08 23.0,73 44 30.0,41,-999,12,38.5,Y,8,NYRD10011,43.139722,-73.741667
600623.26683378,4775036.50553677,14175,SARATOGA,Wilton,SA1887,DAVIDSON DR,43 07 17.0,73 45 47.0,27,-999,17,26,Y,7.5,NYRD10011,43.121389,-73.763056
607418.64803092,4779552.55595520,14176,SARATOGA,Wilton,SA1903,ROBBINS RD,43 09 40.0,73 40 43.2,48,-999, ,43,Y,12,NYRD10119,43.161111,-73.678667
607111.99521793,4774055.41894084,14177,SARATOGA,Wilton,SA1906,LOUDEN RD,43 06 42.0,73 41 00.6,320,60, ,60,N,3,NYRD10119,43.111667,-73.683500
602429.51014999,4776667.85869063,14178,SARATOGA,Wilton,SA1919,HEARTHSTONE DR,43 08 09.0,73 44 26.0,24,-999,12,21,Y,9,NYRD10011,43.135833,-73.740556
604011.75276733,4773229.88510607,14179,SARATOGA,Wilton,SA1923,SADDLEWOOD TRAIL,43 06 16.8,73 43 18.3,45,-999, ,40,Y,15,NYRD10119,43.104667,-73.721750
602474.46145972,4776683.96201447,14180,SARATOGA,Wilton,SA1925,HEARTHSTONE DR,43 08 09.5,73 44 24.0,32,-999,12,26.5,Y,7.5,NYRD10011,43.135972,-73.740000
603469.05919519,4783496.40862202,14181,SARATOGA,Wilton,SA1959,WHITE BIRCH LN,43 11 49.8,73 43 35.4,91,-999, ,86,Y,12,NYRD10119,43.197167,-73.726500
603426.74567608,4783606.84446733,14182,SARATOGA,Wilton,SA1960,WHITE BIRCH LN,43 11 53.4,73 43 37.2,113,-999, ,108,Y,8,NYRD10119,43.198167,-73.727000
603409.53522587,4783551.04290026,14183,SARATOGA,Wilton,SA1961,WHITE BIRCH LN,43 11 51.6,73 43 38.0,90,-999, ,84,Y,7,NYRD10119,43.197667,-73.727222
603384.15201320,4783735.78955942,14184,SARATOGA,Wilton,SA1962,WHITE BIRCH LN,43 11 57.6,73 43 39.0,108,-999, ,102,Y,15,NYRD10119,43.199333,-73.727500
600321.67271017,4779246.80864983,14185,SARATOGA,Wilton,SA1966,PACKHURST RD,43 09 33.6,73 45 57.6,260,58, ,59,N,25,NYRD10119,43.159333,-73.766000
607547.11454034,4778283.32420444,14186,SARATOGA,Wilton,SA1969,TAYLOR RD,43 08 58.8,73 40 38.4,45,-999,15,41,Y,15,NYRD10119,43.149667,-73.677333
605083.81471879,4776282.47122126,14187,SARATOGA,Wilton,SA1973,EDIE RD,43 07 55.2,73 42 28.8,48,-999, ,43,Y,12,NYRD10119,43.132000,-73.708000
605071.11494902,4776226.73584476,14188,SARATOGA,Wilton,SA1974,EDIE RD,43 07 53.4,73 42 29.4,75,-999,7,68,Y,15,NYRD10119,43.131500,-73.708167
600861.13847340,4778967.82869392,14189,SARATOGA,Wilton,SA1977,SARATOGA RD,43 09 24.3,73 45 33.9,140,110,0,112,N,10,NYRD10002,43.156750,-73.759417
601544.22743044,4775420.41734433,14190,SARATOGA,Wilton,SA1995,N/A,43 07 29.0,73 45 06.0,21,-999,12,26,Y,9,NYRD10011,43.124722,-73.751667
601085.78256330,4773719.68364537,14191,SARATOGA,Wilton,SA2004,PADDINGTON DR,43 06 34.1,73 45 27.4,21,-999,11,20,Y,7,NYRD10011,43.109472,-73.757611
600558.88832638,4774804.14624561,14192,SARATOGA,Wilton,SA2032,DAVIDSON DR,43 07 09.5,73 45 50.0,60,-999,17,54,Y,5,NYRD10005,43.119306,-73.763889
600859.01447269,4773614.50643884,14193,SARATOGA,Wilton,SA2033,HUNTINGTON RD,43 06 30.8,73 45 37.5,160,102,32,103,N,6,NYRD10002,43.108556,-73.760417
603412.35994746,4783662.16545955,14194,SARATOGA,Wilton,SA2059,WHITE BIRCH LN,43 11 55.2,73 43 37.8,117,-999, ,110.40000153,Y,20,NYRD10119,43.198667,-73.727167
603459.09282331,4783557.96786547,14195,SARATOGA,Wilton,SA2090,WHITE BIRCH LN,43 11 51.8,73 43 35.8,108,-999, ,106.5,N,10,NYRD10119,43.197722,-73.726611
606632.74363496,4776945.24106234,14196,SARATOGA,Wilton,SA2132,KING RD,43 08 15.9,73 41 19.8,28,-999,18,26,Y,5.5,NYRD10210,43.137750,-73.688833
606379.67678065,4776944.37085335,14197,SARATOGA,Wilton,SA2146,KINGS RD,43 08 16.0,73 41 31.0,240,155,48,155,N,15,NYRD10002,43.137778,-73.691944
603464.92464408,4783619.76750568,14198,SARATOGA,Wilton,SA2152,WHITE BIRCH LN,43 11 53.8,73 43 35.5,108,-999, ,101.5,Y,10,NYRD10119,43.198278,-73.726528
603426.37028198,4783631.52311462,14199,SARATOGA,Wilton,SA2179,WHITE BIRCH LN,43 11 54.2,73 43 37.2,107,-999, ,100.5,Y,10,NYRD10119,43.198389,-73.727000
600487.37278163,4775975.56678159,14200,SARATOGA,Wilton,SA2225,RT 9,43 07 47.5,73 45 52.4,50,-999,14,41,Y,50,NYRD10002,43.129861,-73.764556
600507.18644508,4774784.87116254,14201,SARATOGA,Wilton,SA2272,DAVIDSON DR,43 07 08.9,73 45 52.3,250,185,20,190,N,20,NYRD10005,43.119139,-73.764528
603461.86212949,4783375.96288167,14202,SARATOGA,Wilton,SA2327,WHITE BIRCH LN,43 11 45.9,73 43 35.8,94,-999, ,86.5,Y,10,NYRD10119,43.196083,-73.726611
603464.50216800,4783647.53098479,14203,SARATOGA,Wilton,SA2348,WHITE BIRCH LN,43 11 54.7,73 43 35.5,93,-999, ,86,Y,12,NYRD10119,43.198528,-73.726528
